"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
MT-091,"Sheridan County",42.8,123,4.1,38.7
MT-093,"Silver Bow County",40.8,119,2.5,38.3
MT-095,"Stillwater County",44.4,108,1.8,42.6
MT-097,"Sweet Grass County",43.9,115,2.4,41.5
MT-099,"Teton County",43.2,118,2.8,40.4
MT-101,"Toole County",44.0,119,3.4,40.6
MT-103,"Treasure County",47.1,110,2.5,44.6
MT-105,"Valley County",43.7,118,3.6,40.1
MT-107,"Wheatland County",43.9,111,2.1,41.8
MT-109,"Wibaux County",45.4,118,3.1,42.3
MT-111,"Yellowstone County",47.4,110,2.1,45.3
NE-001,"Adams County",53.6,126,3.5,50.1
NE-003,"Antelope County",50.8,123,3.0,47.8
NE-005,"Arthur County",50.4,122,3.1,47.3
NE-007,"Banner County",49.4,121,2.7,46.7
NE-009,"Blaine County",51.1,123,2.9,48.2
NE-011,"Boone County",51.5,124,3.6,47.9
NE-013,"Box Butte County",48.5,120,2.4,46.1
NE-015,"Boyd County",51.0,123,3.2,47.8
NE-017,"Brown County",50.8,124,3.2,47.6
NE-019,"Buffalo County",52.9,126,3.6,49.3
NE-021,"Burt County",52.4,124,3.9,48.5
NE-023,"Butler County",52.8,124,3.4,49.4
NE-025,"Cass County",54.2,125,3.7,50.5
NE-027,"Cedar County",50.4,121,3.2,47.2
NE-029,"Chase County",52.4,122,2.6,49.8
NE-031,"Cherry County",49.8,123,3.3,46.5
NE-033,"Cheyenne County",50.4,120,2.8,47.6
NE-035,"Clay County",53.9,124,3.7,50.2
NE-037,"Colfax County",52.9,125,4.1,48.8
NE-039,"Cuming County",51.8,124,3.6,48.2
NE-041,"Custer County",51.4,123,3.3,48.1
NE-043,"Dakota County",51.7,125,4.0,47.7
NE-045,"Dawes County",49.6,122,3.0,46.6
NE-047,"Dawson County",52.2,121,2.7,49.5
NE-049,"Deuel County",51.2,121,2.5,48.7
NE-051,"Dixon County",50.5,122,3.1,47.4
NE-053,"Dodge County",53.0,125,4.0,49
NE-055,"Douglas County",54.0,125,4.1,49.9
NE-057,"Dundy County",53.3,121,2.7,50.6
NE-059,"Fillmore County",53.8,123,3.3,50.5
NE-061,"Franklin County",54.1,124,3.1,51
NE-063,"Frontier County",52.9,122,2.8,50.1
NE-065,"Furnas County",53.6,118,2.5,51.1
NE-067,"Gage County",55.0,125,3.7,51.3
NE-069,"Garden County",50.1,121,3.0,47.1
NE-071,"Garfield County",50.9,124,3.6,47.3
NE-073,"Gosper County",52.9,122,2.6,50.3
NE-075,"Grant County",49.4,121,3.0,46.4
NE-077,"Greeley County",51.4,123,3.3,48.1
NE-079,"Hall County",52.9,124,3.3,49.6
NE-081,"Hamilton County",52.8,122,2.9,49.9
NE-083,"Harlan County",54.1,122,2.9,51.2
NE-085,"Hayes County",52.8,122,2.9,49.9
NE-087,"Hitchcock County",53.8,121,2.8,51
NE-089,"Holt County",50.7,124,3.4,47.3
NE-091,"Hooker County",49.9,121,2.6,47.3
NE-093,"Howard County",52.3,124,3.2,49.1
NE-095,"Jefferson County",55.4,126,4.2,51.2
NE-097,"Johnson County",54.7,124,3.4,51.3
NE-099,"Kearney County",53.4,125,3.5,49.9
NE-101,"Keith County",51.7,121,2.8,48.9
NE-103,"Keya Paha County",50.9,124,3.7,47.2
NE-105,"Kimball County",48.7,120,2.5,46.2
NE-107,"Knox County",51.0,124,3.3,47.7
NE-109,"Lancaster County",54.4,125,3.8,50.6
NE-111,"Lincoln County",51.6,122,2.6,49
NE-113,"Logan County",50.8,122,2.6,48.2
NE-115,"Loup County",51.0,124,3.5,47.5
NE-117,"McPherson County",50.5,122,2.7,47.8
NE-119,"Madison County",51.5,124,3.4,48.1
NE-121,"Merrick County",52.3,119,2.8,49.5
NE-123,"Morrill County",50.1,121,2.9,47.2
NE-125,"Nance County",52.3,124,3.5,48.8
NE-127,"Nemaha County",55.2,125,3.5,51.7
NE-129,"Nuckolls County",54.5,124,3.6,50.9
NE-131,"Otoe County",54.5,124,3.4,51.1
NE-133,"Pawnee County",55.1,124,3.4,51.7
NE-135,"Perkins County",51.9,122,2.7,49.2
NE-137,"Phelps County",53.1,122,3.0,50.1
NE-139,"Pierce County",50.6,122,3.0,47.6
NE-141,"Platte County",52.5,124,4.0,48.5
NE-143,"Polk County",52.8,123,3.2,49.6
NE-145,"Red Willow County",53.8,121,2.9,50.9
NE-147,"Richardson County",55.9,125,3.8,52.1
NE-149,"Rock County",50.5,124,3.4,47.1
NE-151,"Saline County",54.1,123,3.4,50.7
NE-153,"Sarpy County",54.3,125,4.0,50.3
NE-155,"Saunders County",53.7,125,3.9,49.8
NE-157,"Scotts Bluff County",50.1,122,2.7,47.4
NE-159,"Seward County",53.2,123,3.1,50.1
NE-161,"Sheridan County",48.7,121,2.9,45.8
NE-163,"Sherman County",52.5,126,4.0,48.5
NE-165,"Sioux County",47.6,112,2.3,45.3
NE-167,"Stanton County",52.0,126,3.8,48.2
NE-169,"Thayer County",54.7,124,3.6,51.1
NE-171,"Thomas County",50.8,121,2.6,48.2
NE-173,"Thurston County",51.5,124,3.7,47.8
NE-175,"Valley County",51.6,124,3.7,47.9
NE-177,"Washington County",53.4,125,4.0,49.4
NE-179,"Wayne County",50.6,121,3.0,47.6
NE-181,"Webster County",54.5,125,3.5,51
NE-183,"Wheeler County",51.0,124,3.5,47.5
NE-185,"York County",53.0,120,2.8,50.2
NV-001,"Churchill County",52.7,121,2.3,50.4
NV-003,"Clark County",66.0,123,2.8,63.2
NV-005,"Douglas County",50.1,120,2.3,47.8
NV-007,"Elko County",46.2,117,1.8,44.4
NV-009,"Esmeralda County",54.1,122,3.1,51
NV-011,"Eureka County",47.1,115,2.0,45.1
NV-013,"Humboldt County",50.2,118,2.0,48.2
NV-015,"Lander County",49.3,118,2.3,47
NV-017,"Lincoln County",56.3,118,2.4,53.9
NV-019,"Lyon County",52.5,121,2.5,50
NV-021,"Mineral County",51.5,121,2.6,48.9
NV-023,"Nye County",53.1,119,2.6,50.5
NV-027,"Pershing County",51.9,117,2.0,49.9
NV-029,"Storey County",51.8,121,2.4,49.4
NV-031,"Washoe County",50.2,117,2.2,48
NV-033,"White Pine County",47.1,119,2.1,45
NV-510,"Carson City",51.3,121,2.5,48.8
NH-001,"Belknap County",47.4,125,3.5,43.9
NH-003,"Carroll County",45.4,123,3.2,42.2
NH-005,"Cheshire County",47.7,125,3.9,43.8
NH-007,"Coos County",42.1,125,3.6,38.5
NH-009,"Grafton County",44.5,125,3.7,40.8
NH-011,"Hillsborough County",49.0,125,3.8,45.2
NH-013,"Merrimack County",48.0,125,3.9,44.1
NH-015,"Rockingham County",49.6,125,3.4,46.2
NH-017,"Strafford County",48.3,124,3.3,45
NH-019,"Sullivan County",46.2,125,3.8,42.4
NJ-001,"Atlantic County",56.5,124,3.9,52.6
NJ-003,"Bergen County",55.3,126,4.4,50.9
NJ-005,"Burlington County",56.4,124,3.5,52.9
NJ-007,"Camden County",57.0,124,3.7,53.3
NJ-009,"Cape May County",56.9,124,3.8,53.1
NJ-011,"Cumberland County",57.0,124,3.9,53.1
NJ-013,"Essex County",55.8,125,4.5,51.3
NJ-015,"Gloucester County",57.3,124,3.8,53.5
NJ-017,"Hudson County",57.2,126,4.5,52.7
NJ-019,"Hunterdon County",53.9,125,4.3,49.6
NJ-021,"Mercer County",55.6,124,3.8,51.8
NJ-023,"Middlesex County",56.1,125,4.2,51.9
NJ-025,"Monmouth County",55.9,123,3.9,52
NJ-027,"Morris County",53.1,125,4.1,49
NJ-029,"Ocean County",55.9,123,3.6,52.3
NJ-031,"Passaic County",53.2,125,4.0,49.2
NJ-033,"Salem County",57.3,124,3.7,53.6
NJ-035,"Somerset County",55.1,125,4.4,50.7
NJ-037,"Sussex County",51.2,125,3.6,47.6
NJ-039,"Union County",56.3,125,4.5,51.8
NJ-041,"Warren County",52.4,125,4.2,48.2
NM-001,"Bernalillo County",55.8,125,3.6,52.2
NM-003,"Catron County",50.3,123,2.6,47.7
NM-005,"Chaves County",61.1,123,3.3,57.8
NM-006,"Cibola County",50.8,124,2.6,48.2
NM-007,"Colfax County",48.8,122,2.2,46.6
NM-009,"Curry County",58.4,121,2.9,55.5
NM-011,"De Baca County",60.4,125,3.9,56.5
NM-013,"Dona Ana County",63.7,125,3.6,60.1
NM-015,"Eddy County",63.7,124,3.2,60.5
NM-017,"Grant County",57.7,122,2.8,54.9
NM-019,"Guadalupe County",57.3,125,3.2,54.1
NM-021,"Harding County",55.9,123,2.6,53.3
NM-023,"Hidalgo County",61.7,124,2.8,58.9
NM-025,"Lea County",62.4,124,3.0,59.4
NM-027,"Lincoln County",56.4,125,3.1,53.3
NM-028,"Los Alamos County",49.0,124,2.9,46.1
NM-029,"Luna County",62.6,123,2.8,59.8
NM-031,"McKinley County",51.1,125,2.8,48.3
NM-033,"Mora County",49.4,122,2.5,46.9
NM-035,"Otero County",59.5,125,3.0,56.5
NM-037,"Quay County",59.2,123,2.8,56.4
NM-039,"Rio Arriba County",47.0,122,2.5,44.5
NM-041,"Roosevelt County",59.4,121,3.0,56.4
NM-043,"Sandoval County",52.1,125,2.9,49.2
NM-045,"San Juan County",53.4,124,3.0,50.4
NM-047,"San Miguel County",54.6,122,2.8,51.8
NM-049,"Santa Fe County",51.4,125,2.9,48.5
NM-051,"Sierra County",59.7,125,3.1,56.6
NM-053,"Socorro County",56.2,125,3.2,53
NM-055,"Taos County",44.6,122,2.5,42.1
NM-057,"Torrance County",53.1,125,3.6,49.5
NM-059,"Union County",53.7,121,2.2,51.5
NM-061,"Valencia County",57.8,125,3.8,54
NY-001,"Albany County",49.7,125,3.4,46.3
NY-003,"Allegany County",47.9,124,3.1,44.8
NY-005,"Bronx County",57.2,126,4.6,52.6
NY-007,"Broome County",48.5,122,2.8,45.7
NY-009,"Cattaraugus County",47.9,124,3.2,44.7
NY-011,"Cayuga County",48.8,119,2.7,46.1
NY-013,"Chautauqua County",49.1,123,3.2,45.9
NY-015,"Chemung County",49.1,124,3.2,45.9
NY-017,"Chenango County",47.4,123,3.0,44.4
NY-019,"Clinton County",45.4,125,3.7,41.7
NY-021,"Columbia County",50.9,125,3.9,47
NY-023,"Cortland County",47.0,122,2.8,44.2
NY-025,"Delaware County",46.7,122,2.9,43.8
NY-027,"Dutchess County",52.2,125,4.4,47.8
NY-029,"Erie County",50.1,125,3.9,46.2
NY-031,"Essex County",44.0,124,3.6,40.4
NY-033,"Franklin County",44.1,125,3.8,40.3
NY-035,"Fulton County",46.9,125,3.2,43.7
NY-037,"Genesee County",50.1,125,4.0,46.1
NY-039,"Greene County",48.2,123,3.2,45
NY-041,"Hamilton County",43.2,123,3.4,39.8
NY-043,"Herkimer County",45.2,124,3.4,41.8
NY-045,"Jefferson County",47.3,124,3.7,43.6
NY-047,"Kings County",57.4,126,4.4,53
NY-049,"Lewis County",44.9,125,3.7,41.2
NY-051,"Livingston County",49.9,125,3.6,46.3
NY-053,"Madison County",47.2,123,3.0,44.2
NY-055,"Monroe County",50.9,125,4.1,46.8
NY-057,"Montgomery County",48.8,123,2.9,45.9
NY-059,"Nassau County",56.4,126,4.5,51.9
NY-061,"New York County",57.4,126,4.5,52.9
NY-063,"Niagara County",51.3,125,4.3,47
NY-065,"Oneida County",47.3,124,3.3,44
NY-067,"Onondaga County",48.6,119,2.9,45.7
NY-069,"Ontario County",49.7,125,3.4,46.3
NY-071,"Orange County",52.0,125,4.1,47.9
NY-073,"Orleans County",50.9,125,4.3,46.6
NY-075,"Oswego County",48.3,125,3.4,44.9
NY-077,"Otsego County",46.8,123,2.8,44
NY-079,"Putnam County",52.4,125,4.1,48.3
NY-081,"Queens County",57.1,126,4.4,52.7
NY-083,"Rensselaer County",49.4,125,3.8,45.6
NY-085,"Richmond County",57.2,126,4.4,52.8
NY-087,"Rockland County",54.1,126,4.4,49.7
NY-089,"St. Lawrence County",45.8,122,3.9,41.9
NY-091,"Saratoga County",48.7,125,3.8,44.9
NY-093,"Schenectady County",49.3,125,3.4,45.9
NY-095,"Schoharie County",47.1,121,2.6,44.5
NY-097,"Schuyler County",48.8,124,3.2,45.6
NY-099,"Seneca County",49.8,120,2.8,47
NY-101,"Steuben County",48.4,124,3.2,45.2
NY-103,"Suffolk County",54.4,124,4.0,50.4
NY-105,"Sullivan County",48.6,125,3.4,45.2
NY-107,"Tioga County",48.8,124,3.0,45.8
NY-109,"Tompkins County",48.3,119,2.7,45.6
NY-111,"Ulster County",49.8,125,3.8,46
NY-113,"Warren County",46.2,125,3.9,42.3
NY-115,"Washington County",48.8,125,4.3,44.5
NY-117,"Wayne County",49.5,120,2.8,46.7
NY-119,"Westchester County",54.4,126,4.4,50
NY-121,"Wyoming County",48.4,125,3.7,44.7
NY-123,"Yates County",49.6,125,3.4,46.2
NC-001,"Alamance County",61.0,126,2.9,58.1
NC-003,"Alexander County",59.9,126,2.8,57.1
NC-005,"Alleghany County",54.4,126,3.5,50.9
NC-007,"Anson County",64.2,126,3.5,60.7
NC-009,"Ashe County",53.0,126,3.1,49.9
NC-011,"Avery County",52.6,126,3.4,49.2
NC-013,"Beaufort County",63.9,125,2.9,61
NC-015,"Bertie County",61.9,123,2.5,59.4
NC-017,"Bladen County",64.2,125,2.6,61.6
NC-019,"Brunswick County",65.0,125,2.6,62.4
NC-021,"Buncombe County",56.6,126,3.4,53.2
NC-023,"Burke County",60.0,126,3.2,56.8
NC-025,"Cabarrus County",62.4,126,3.1,59.3
NC-027,"Caldwell County",59.5,126,3.0,56.5
NC-029,"Camden County",61.6,122,2.4,59.2
NC-031,"Carteret County",65.0,125,2.6,62.4
NC-033,"Caswell County",60.3,125,2.6,57.7
NC-035,"Catawba County",61.0,126,3.0,58
NC-037,"Chatham County",61.8,125,2.7,59.1
NC-039,"Cherokee County",58.0,123,2.2,55.8
NC-041,"Chowan County",62.4,123,2.6,59.8
NC-043,"Clay County",56.9,125,2.8,54.1
NC-045,"Cleveland County",61.6,126,3.0,58.6
NC-047,"Columbus County",64.7,125,2.6,62.1
NC-049,"Craven County",64.0,125,2.8,61.2
NC-051,"Cumberland County",64.0,125,2.8,61.2
NC-053,"Currituck County",61.8,122,2.4,59.4
NC-055,"Dare County",63.1,120,1.9,61.2
NC-057,"Davidson County",61.2,126,3.2,58
NC-059,"Davie County",60.5,126,3.2,57.3
NC-061,"Duplin County",63.6,125,2.6,61
NC-063,"Durham County",61.1,126,2.8,58.3
NC-065,"Edgecombe County",61.9,124,2.4,59.5
NC-067,"Forsyth County",60.5,126,3.5,57
NC-069,"Franklin County",61.2,125,2.9,58.3
NC-071,"Gaston County",62.6,125,3.6,59
NC-073,"Gates County",61.2,122,2.3,58.9
NC-075,"Graham County",56.1,125,2.5,53.6
NC-077,"Granville County",60.4,125,3.0,57.4
NC-079,"Greene County",63.2,125,2.7,60.5
NC-081,"Guilford County",61.0,126,3.3,57.7
NC-083,"Halifax County",61.2,123,2.6,58.6
NC-085,"Harnett County",63.1,125,2.8,60.3
NC-087,"Haywood County",53.4,126,3.0,50.4
NC-089,"Henderson County",57.9,126,3.3,54.6
NC-091,"Hertford County",61.2,123,2.2,59
NC-093,"Hoke County",63.9,125,3.2,60.7
NC-095,"Hyde County",64.3,125,2.6,61.7
NC-097,"Iredell County",60.5,125,3.0,57.5
NC-099,"Jackson County",54.7,126,2.8,51.9
NC-101,"Johnston County",63.2,125,3.0,60.2
NC-103,"Jones County",63.7,125,2.8,60.9
NC-105,"Lee County",62.6,125,2.9,59.7
NC-107,"Lenoir County",63.5,125,2.8,60.7
NC-109,"Lincoln County",61.7,126,3.4,58.3
NC-111,"McDowell County",59.2,126,3.3,55.9
NC-113,"Macon County",55.8,125,2.8,53
NC-115,"Madison County",57.0,126,3.2,53.8
NC-117,"Martin County",62.6,125,2.8,59.8
NC-119,"Mecklenburg County",62.8,125,3.4,59.4
NC-121,"Mitchell County",54.0,126,3.4,50.6
NC-123,"Montgomery County",63.0,125,3.2,59.8
NC-125,"Moore County",63.2,125,3.4,59.8
NC-127,"Nash County",61.5,124,2.7,58.8
NC-129,"New Hanover County",65.1,124,2.6,62.5
NC-131,"Northampton County",60.9,123,2.3,58.6
NC-133,"Onslow County",64.3,124,2.7,61.6
NC-135,"Orange County",60.7,126,2.8,57.9
NC-137,"Pamlico County",64.5,124,2.5,62
NC-139,"Pasquotank County",61.8,122,2.5,59.3
NC-141,"Pender County",64.4,125,2.6,61.8
NC-143,"Perquimans County",62.1,122,2.5,59.6
NC-145,"Person County",60.0,126,2.9,57.1
NC-147,"Pitt County",63.1,125,2.6,60.5
NC-149,"Polk County",61.9,126,3.6,58.3
NC-151,"Randolph County",61.7,126,3.0,58.7
NC-153,"Richmond County",64.2,125,3.5,60.7
NC-155,"Robeson County",64.6,125,2.9,61.7
NC-157,"Rockingham County",60.4,126,3.0,57.4
NC-159,"Rowan County",61.3,126,3.0,58.3
NC-161,"Rutherford County",61.6,126,3.3,58.3
NC-163,"Sampson County",63.6,125,2.7,60.9
NC-165,"Scotland County",64.3,124,3.3,61
NC-167,"Stanly County",63.0,125,3.0,60
NC-169,"Stokes County",59.9,126,3.4,56.5
NC-171,"Surry County",59.0,126,3.5,55.5
NC-173,"Swain County",54.4,126,2.8,51.6
NC-175,"Transylvania County",56.6,126,3.3,53.3
NC-177,"Tyrrell County",63.2,123,2.4,60.8
NC-179,"Union County",63.5,126,3.4,60.1
NC-181,"Vance County",60.6,125,3.0,57.6
NC-183,"Wake County",61.9,125,2.7,59.2
NC-185,"Warren County",60.9,125,3.1,57.8
NC-187,"Washington County",63.1,125,2.9,60.2
NC-189,"Watauga County",53.2,126,3.2,50
NC-191,"Wayne County",63.5,125,3.0,60.5
NC-193,"Wilkes County",59.0,126,3.3,55.7
NC-195,"Wilson County",62.5,125,2.6,59.9
NC-197,"Yadkin County",59.7,125,3.2,56.5
NC-199,"Yancey County",53.8,126,3.3,50.5
ND-001,"Adams County",45.3,121,3.8,41.5
ND-003,"Barnes County",44.5,126,4.8,39.7
ND-005,"Benson County",42.8,126,4.8,38
ND-007,"Billings County",45.0,120,3.5,41.5
ND-009,"Bottineau County",42.7,125,4.9,37.8
ND-011,"Bowman County",45.2,118,3.2,42
ND-013,"Burke County",42.2,125,4.6,37.6
ND-015,"Burleigh County",44.5,125,4.3,40.2
ND-017,"Cass County",45.5,126,5.0,40.5
ND-019,"Cavalier County",41.3,126,5.1,36.2
ND-021,"Dickey County",45.5,126,4.4,41.1
ND-023,"Divide County",42.9,125,5.0,37.9
ND-025,"Dunn County",44.6,123,3.8,40.8
ND-027,"Eddy County",43.1,125,4.5,38.6
ND-029,"Emmons County",45.0,122,3.6,41.4
ND-031,"Foster County",43.3,124,4.4,38.9
ND-033,"Golden Valley County",45.1,119,3.2,41.9
ND-035,"Grand Forks County",44.0,126,5.1,38.9
ND-037,"Grant County",45.2,124,3.7,41.5
ND-039,"Griggs County",43.0,126,4.5,38.5
ND-041,"Hettinger County",44.7,119,3.6,41.1
ND-043,"Kidder County",43.5,124,4.1,39.4
ND-045,"LaMoure County",45.0,126,4.4,40.6
ND-047,"Logan County",43.7,121,3.7,40
ND-049,"McHenry County",43.7,125,4.6,39.1
ND-051,"McIntosh County",44.0,122,3.6,40.4
ND-053,"McKenzie County",44.8,123,4.2,40.6
ND-055,"McLean County",44.6,126,4.5,40.1
ND-057,"Mercer County",45.0,124,4.1,40.9
ND-059,"Morton County",45.0,124,4.0,41
ND-061,"Mountrail County",43.7,126,4.8,38.9
ND-063,"Nelson County",42.4,126,4.6,37.8
ND-065,"Oliver County",45.0,125,4.1,40.9
ND-067,"Pembina County",43.0,126,5.5,37.5
ND-069,"Pierce County",42.7,125,5.1,37.6
ND-071,"Ramsey County",42.2,126,4.6,37.6
ND-073,"Ransom County",45.5,126,4.5,41
ND-075,"Renville County",43.1,125,4.5,38.6
ND-077,"Richland County",46.2,126,4.8,41.4
ND-079,"Rolette County",41.3,126,5.1,36.2
ND-081,"Sargent County",45.7,125,4.3,41.4
ND-083,"Sheridan County",44.0,126,4.8,39.2
ND-085,"Sioux County",45.6,122,3.6,42
ND-087,"Slope County",45.2,117,3.2,42
ND-089,"Stark County",44.5,118,3.3,41.2
ND-091,"Steele County",43.2,126,4.2,39
ND-093,"Stutsman County",43.9,124,4.3,39.6
ND-095,"Towner County",41.6,126,5.2,36.4
ND-097,"Traill County",44.4,126,4.5,39.9
ND-099,"Walsh County",43.2,126,5.3,37.9
ND-101,"Ward County",44.0,126,4.7,39.3
ND-103,"Wells County",43.2,125,4.5,38.7
ND-105,"Williams County",44.2,125,5.0,39.2
OH-001,"Adams County",56.5,126,3.7,52.8
OH-003,"Allen County",53.6,124,3.6,50
OH-005,"Ashland County",52.3,126,3.7,48.6
OH-007,"Ashtabula County",51.4,125,4.0,47.4
OH-009,"Athens County",55.5,126,3.5,52
OH-011,"Auglaize County",53.5,124,3.4,50.1
OH-013,"Belmont County",54.2,126,3.5,50.7
OH-015,"Brown County",56.0,126,3.6,52.4
OH-017,"Butler County",56.0,126,3.7,52.3
OH-019,"Carroll County",53.4,126,4.1,49.3
OH-021,"Champaign County",53.6,126,3.4,50.2
OH-023,"Clark County",54.2,126,3.3,50.9
OH-025,"Clermont County",56.2,125,3.4,52.8
OH-027,"Clinton County",55.3,126,3.9,51.4
OH-029,"Columbiana County",52.6,125,3.7,48.9
OH-031,"Coshocton County",53.8,126,3.8,50
OH-033,"Crawford County",53.0,126,4.0,49
OH-035,"Cuyahoga County",53.3,126,4.1,49.2
OH-037,"Darke County",54.4,126,4.2,50.2
OH-039,"Defiance County",53.1,124,3.8,49.3
OH-041,"Delaware County",54.5,126,3.7,50.8
OH-043,"Erie County",53.3,125,3.2,50.1
OH-045,"Fairfield County",54.8,126,3.5,51.3
OH-047,"Fayette County",54.8,126,3.7,51.1
OH-049,"Franklin County",55.2,126,3.5,51.7
OH-051,"Fulton County",52.5,124,3.7,48.8
OH-053,"Gallia County",56.2,126,2.8,53.4
OH-055,"Geauga County",51.7,126,4.5,47.2
OH-057,"Greene County",55.1,126,3.7,51.4
OH-059,"Guernsey County",54.4,126,3.7,50.7
OH-061,"Hamilton County",56.6,126,3.4,53.2
OH-063,"Hancock County",53.8,126,4.0,49.8
OH-065,"Hardin County",53.5,126,3.7,49.8
OH-067,"Harrison County",53.8,126,3.9,49.9
OH-069,"Henry County",53.3,125,3.9,49.4
OH-071,"Highland County",55.7,126,4.1,51.6
OH-073,"Hocking County",55.0,126,3.6,51.4
OH-075,"Holmes County",53.0,126,3.8,49.2
OH-077,"Huron County",52.6,124,3.3,49.3
OH-079,"Jackson County",55.9,126,3.5,52.4
OH-081,"Jefferson County",53.7,126,3.4,50.3
OH-083,"Knox County",53.0,126,3.7,49.3
OH-085,"Lake County",53.0,126,4.6,48.4
OH-087,"Lawrence County",57.2,126,3.6,53.6
OH-089,"Licking County",54.1,126,3.7,50.4
OH-091,"Logan County",53.3,126,3.6,49.7
OH-093,"Lorain County",52.5,123,2.8,49.7
OH-095,"Lucas County",53.5,126,3.7,49.8
OH-097,"Madison County",54.5,126,3.5,51
OH-099,"Mahoning County",52.6,126,4.5,48.1
OH-101,"Marion County",54.0,126,4.0,50
OH-103,"Medina County",52.7,126,3.6,49.1
OH-105,"Meigs County",55.5,125,2.7,52.8
OH-107,"Mercer County",53.5,125,3.5,50
OH-109,"Miami County",54.7,126,3.7,51
OH-111,"Monroe County",54.7,126,3.4,51.3
OH-113,"Montgomery County",55.4,126,3.8,51.6
OH-115,"Morgan County",55.3,126,3.8,51.5
OH-117,"Morrow County",53.1,126,3.9,49.2
OH-119,"Muskingum County",55.0,126,4.1,50.9
OH-121,"Noble County",54.9,126,3.7,51.2
OH-123,"Ottawa County",53.8,126,3.7,50.1
OH-125,"Paulding County",53.6,124,3.9,49.7
OH-127,"Perry County",54.7,126,3.8,50.9
OH-129,"Pickaway County",55.5,126,3.4,52.1
OH-131,"Pike County",56.4,126,4.0,52.4
OH-133,"Portage County",52.7,126,4.8,47.9
OH-135,"Preble County",54.5,126,3.8,50.7
OH-137,"Putnam County",53.8,125,3.9,49.9
OH-139,"Richland County",52.4,126,4.0,48.4
OH-141,"Ross County",55.9,126,3.8,52.1
OH-143,"Sandusky County",53.7,126,3.6,50.1
OH-145,"Scioto County",56.7,126,3.7,53
OH-147,"Seneca County",53.3,126,3.6,49.7
OH-149,"Shelby County",53.7,126,3.6,50.1
OH-151,"Stark County",53.3,126,4.5,48.8
OH-153,"Summit County",53.8,126,4.8,49
OH-155,"Trumbull County",52.1,126,4.4,47.7
OH-157,"Tuscarawas County",53.8,126,4.0,49.8
OH-159,"Union County",54.2,126,3.7,50.5
OH-161,"Van Wert County",53.5,124,3.6,49.9
OH-163,"Vinton County",55.4,126,3.5,51.9
OH-165,"Warren County",56.1,126,3.9,52.2
OH-167,"Washington County",56.0,126,3.8,52.2
OH-169,"Wayne County",52.7,126,3.7,49
OH-171,"Williams County",52.2,124,3.8,48.4
OH-173,"Wood County",53.9,126,4.0,49.9
OH-175,"Wyandot County",53.8,126,3.9,49.9
OK-001,"Adair County",61.3,124,2.7,58.6
OK-003,"Alfalfa County",61.1,124,3.0,58.1
OK-005,"Atoka County",65.0,126,3.1,61.9
OK-007,"Beaver County",59.5,122,2.8,56.7
OK-009,"Beckham County",62.6,125,3.2,59.4
OK-011,"Blaine County",62.0,124,3.0,59
OK-013,"Bryan County",65.7,126,3.1,62.6
OK-015,"Caddo County",63.2,124,3.3,59.9
OK-017,"Canadian County",62.9,125,3.5,59.4
OK-019,"Carter County",64.6,120,2.1,62.5
OK-021,"Cherokee County",62.3,124,2.8,59.5
OK-023,"Choctaw County",65.6,126,3.4,62.2
OK-025,"Cimarron County",56.6,121,2.0,54.6
OK-027,"Cleveland County",63.6,126,3.1,60.5
OK-029,"Coal County",64.7,126,2.8,61.9
OK-031,"Comanche County",63.8,122,2.6,61.2
OK-033,"Cotton County",64.8,122,2.4,62.4
OK-035,"Craig County",61.2,122,2.5,58.7
OK-037,"Creek County",62.7,124,2.8,59.9
OK-039,"Custer County",62.0,124,3.1,58.9
OK-041,"Delaware County",61.2,123,2.7,58.5
OK-043,"Dewey County",61.0,124,2.9,58.1
OK-045,"Ellis County",60.3,124,3.0,57.3
OK-047,"Garfield County",61.9,124,3.3,58.6
OK-049,"Garvin County",64.0,124,2.4,61.6
OK-051,"Grady County",63.8,126,3.5,60.3
OK-053,"Grant County",61.3,124,3.3,58
OK-055,"Greer County",63.4,124,3.0,60.4
OK-057,"Harmon County",63.6,123,2.8,60.8
OK-059,"Harper County",59.9,122,2.5,57.4
OK-061,"Haskell County",64.1,125,3.0,61.1
OK-063,"Hughes County",63.9,126,2.7,61.2
OK-065,"Jackson County",64.3,123,2.8,61.5
OK-067,"Jefferson County",65.0,121,2.1,62.9
OK-069,"Johnston County",64.7,125,2.5,62.2
OK-071,"Kay County",61.4,124,3.1,58.3
OK-073,"Kingfisher County",62.6,124,3.0,59.6
OK-075,"Kiowa County",63.4,123,2.9,60.5
OK-077,"Latimer County",63.8,124,2.8,61
OK-079,"Le Flore County",63.4,125,3.1,60.3
OK-081,"Lincoln County",63.0,124,2.6,60.4
OK-083,"Logan County",62.7,123,3.0,59.7
OK-085,"Love County",65.1,119,2.1,63
OK-087,"McClain County",63.8,126,3.2,60.6
OK-089,"McCurtain County",64.5,126,3.6,60.9
OK-091,"McIntosh County",64.1,124,3.0,61.1
OK-093,"Major County",61.5,124,2.9,58.6
OK-095,"Marshall County",65.2,122,2.4,62.8
OK-097,"Mayes County",62.2,123,2.6,59.6
OK-099,"Murray County",64.2,123,2.3,61.9
OK-101,"Muskogee County",63.8,124,3.0,60.8
OK-103,"Noble County",62.1,124,3.1,59
