"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
WY-043,"Washakie County",47.0,125,3.5,43.5
WY-045,"Weston County",48.1,126,4.4,43.7
AK-013,"Aleutians East Borough",36.1,29,-0.5,36.6
AK-016,"Aleutians West Census Area",35.9,6,-2.0,37.9
AK-020,"Anchorage Municipality",31.5,36,0.1,31.4
AK-050,"Bethel Census Area",28.9,38,-0.2,29.1
AK-060,"Bristol Bay Borough",34.2,39,-0.0,34.2
AK-068,"Denali Borough",25.2,42,-0.1,25.3
AK-070,"Dillingham Census Area",32.0,41,0.2,31.8
AK-090,"Fairbanks North Star Borough",26.2,39,-0.2,26.4
AK-100,"Haines Borough",32.2,24,-1.0,33.2
AK-105,"Hoonah-Angoon Census Area",35.8,26,-0.5,36.3
AK-110,"Juneau City and Borough",32.6,23,-0.8,33.4
AK-122,"Kenai Peninsula Borough",32.0,34,-0.1,32.1
AK-130,"Ketchikan Gateway Borough",40.2,52,0.4,39.8
AK-150,"Kodiak Island Borough",36.3,36,-0.2,36.5
AK-158,"Kusilvak Census Area",27.6,31,-0.5,28.1
AK-164,"Lake and Peninsula Borough",33.5,34,-0.3,33.8
AK-170,"Matanuska-Susitna Borough",28.1,40,0.1,28
AK-180,"Nome Census Area",23.7,44,0.2,23.5
AK-185,"North Slope Borough",15.0,66,1.7,13.3
AK-188,"Northwest Arctic Borough",21.5,50,0.9,20.6
AK-195,"Petersburg Borough",35.7,37,-0.1,35.8
AK-198,"Prince of Wales-Hyder Census Area",42.4,36,0.0,42.4
AK-220,"Sitka City and Borough",39.3,34,-0.1,39.4
AK-230,"Skagway Municipality",29.0,27,-1.0,30
AK-240,"Southeast Fairbanks Census Area",23.5,37,-0.2,23.7
AK-261,"Valdez-Cordova Census Area",25.7,28,-0.4,26.1
AK-275,"Wrangell City and Borough",39.4,40,0.1,39.3
AK-282,"Yakutat City and Borough",31.6,26,-0.4,32
AK-290,"Yukon-Koyukuk Census Area",24.2,43,0.4,23.8
